id|room|start date|end date|request id
2150|N2|2016-01-27|2016-01-28|1048
2151|N3|2016-01-27|2016-01-28|1048
2152|N43|2016-01-27|2016-01-28|1048
2153|N44|2016-01-27|2016-01-28|1048
2154|N41|2016-03-06|2016-03-12|1049
2155|N42|2016-03-06|2016-03-12|1049
2156|N43|2016-03-06|2016-03-12|1049
2157|N44|2016-03-06|2016-03-12|1049
2158|N45|2016-03-06|2016-03-12|1049
2159|N46|2016-03-06|2016-03-12|1049
2160|N47|2016-03-06|2016-03-12|1049
2161|N48|2016-03-06|2016-03-12|1049
2162|N49|2016-03-06|2016-03-12|1049
2163|N50|2016-03-06|2016-03-12|1049
2164|X36|2016-01-06|2016-01-08|1050
2165|X26|2016-01-21|2016-02-01|1051
2166|X27|2016-01-21|2016-02-01|1051
2167|S16|2016-02-17|2016-02-19|1052
2168|X6|2016-01-04|2016-01-06|1053
2169|X28|2016-01-23|2016-01-29|1054
2170|N32|2016-01-03|2016-01-05|1055
2171|N33|2016-01-03|2016-01-05|1055
2172|D16|2016-03-23|2016-03-27|1056
2173|L13|2016-02-06|2016-02-07|1057
2174|L15|2016-03-16|2016-03-19|1058
2175|N51|2016-03-04|2016-03-10|1059
2176|N52|2016-03-04|2016-03-10|1059
2177|N53|2016-03-04|2016-03-10|1059
2178|X16|2016-02-03|2016-02-07|1060
2179|X27|2016-01-19|2016-01-22|1061
2180|L7|2016-01-07|2016-01-10|1062
2181|D9|2016-02-10|2016-02-24|1063
2182|D12|2016-01-07|2016-01-17|1064
2183|X15|2016-02-07|2016-02-08|1065
2184|X16|2016-02-07|2016-02-08|1065
2185|L25|2016-03-13|2016-03-14|1066
2186|L26|2016-03-13|2016-03-14|1066
2187|D10|2016-02-21|2016-02-26|1067
2188|D11|2016-02-21|2016-02-26|1067
2189|S16|2016-03-03|2016-03-05|1068
2190|S17|2016-03-03|2016-03-05|1068
2191|S30|2016-03-03|2016-03-05|1068
2192|X6|2016-03-06|2016-03-11|1069
2193|S22|2016-02-05|2016-02-10|1070
2194|S23|2016-02-05|2016-02-10|1070
2195|X7|2016-03-29|2016-04-02|1071
2196|X8|2016-03-29|2016-04-02|1071
2197|L19|2016-02-22|2016-02-25|1072
2198|L32|2016-03-08|2016-03-11|1073
2199|L33|2016-03-08|2016-03-11|1073
2200|S13|2016-01-29|2016-02-02|1076
2201|S14|2016-01-29|2016-02-02|1076
2202|S15|2016-01-29|2016-02-02|1076
2203|L0|2016-03-27|2016-04-13|1077
2204|D12|2016-01-25|2016-01-28|1078
2205|D13|2016-01-25|2016-01-28|1078
2206|D18|2016-01-25|2016-01-28|1078
2207|X32|2016-03-10|2016-03-13|1079
2208|N36|2016-03-28|2016-04-03|1080
2209|N37|2016-03-28|2016-04-03|1080
2210|N38|2016-03-28|2016-04-03|1080
2211|N39|2016-03-28|2016-04-03|1080
2212|N40|2016-03-28|2016-04-03|1080
2213|N41|2016-03-28|2016-04-03|1080
2214|N41|2016-02-06|2016-02-11|1081
2215|N42|2016-02-06|2016-02-11|1081
2216|N43|2016-02-06|2016-02-11|1081
2217|S6|2016-03-04|2016-03-05|1082
2218|S7|2016-03-04|2016-03-05|1082
2219|S8|2016-03-04|2016-03-05|1082
2220|S9|2016-03-04|2016-03-05|1082
2221|L15|2016-02-06|2016-02-08|1084
2222|L16|2016-02-06|2016-02-08|1084
2223|L16|2016-03-14|2016-03-18|1085
2224|S28|2016-03-18|2016-03-29|1086
2225|S29|2016-03-18|2016-03-29|1086
2226|S30|2016-03-18|2016-03-29|1086
2227|N42|2016-03-30|2016-04-06|1087
2228|N43|2016-03-30|2016-04-06|1087
2229|N44|2016-03-30|2016-04-06|1087
2230|N45|2016-03-30|2016-04-06|1087
2231|N46|2016-03-30|2016-04-06|1087
2232|N47|2016-03-30|2016-04-06|1087
2233|D8|2016-01-27|2016-01-29|1088
2234|D10|2016-01-27|2016-01-29|1088
2235|D11|2016-01-27|2016-01-29|1088
2236|S2|2016-03-18|2016-03-22|1090
2237|S16|2016-03-18|2016-03-22|1090
2238|S17|2016-03-18|2016-03-22|1090
2239|S18|2016-03-18|2016-03-22|1090
2240|S22|2016-03-18|2016-03-22|1090
2241|N48|2016-03-28|2016-04-01|1091
2242|N49|2016-03-28|2016-04-01|1091
2243|N50|2016-03-28|2016-04-01|1091
2244|X7|2016-03-07|2016-03-18|1093
2245|X8|2016-03-07|2016-03-18|1093
2246|L26|2016-01-24|2016-01-27|1094
2247|D19|2016-01-29|2016-02-03|1096
2248|N8|2016-01-06|2016-01-12|1097
2249|N9|2016-01-06|2016-01-12|1097
2250|N10|2016-01-06|2016-01-12|1097
2251|N24|2016-02-25|2016-03-05|1098
2252|N25|2016-02-25|2016-03-05|1098
2253|N26|2016-02-25|2016-03-05|1098
2254|N27|2016-02-25|2016-03-05|1098
2255|N28|2016-02-25|2016-03-05|1098
2256|S31|2016-03-18|2016-03-26|1100
2257|S32|2016-03-18|2016-03-26|1100
2258|S33|2016-03-18|2016-03-26|1100
2259|S34|2016-03-18|2016-03-26|1100
2260|D28|2016-01-17|2016-01-18|1101
2261|D36|2016-01-17|2016-01-18|1101
2262|S22|2016-01-26|2016-01-28|1102
2263|S23|2016-01-26|2016-01-28|1102
2264|S26|2016-01-26|2016-01-28|1102
2265|X54|2016-02-27|2016-02-29|1103
2266|X57|2016-02-27|2016-02-29|1103
2267|X7|2016-01-29|2016-02-05|1104
2268|X13|2016-03-23|2016-03-30|1105
2269|L8|2016-01-30|2016-02-03|1106
2270|D11|2016-02-08|2016-02-15|1107
2271|L8|2016-02-29|2016-03-04|1108
2272|L10|2016-03-14|2016-03-16|1109
2273|L14|2016-01-23|2016-01-26|1110
2274|N51|2016-03-29|2016-04-04|1111
2275|D28|2016-03-04|2016-03-07|1112
2276|D38|2016-03-04|2016-03-07|1112
2277|L15|2016-01-20|2016-01-25|1113
2278|S23|2016-03-18|2016-03-21|1114
2279|S35|2016-03-18|2016-03-21|1114
2280|L14|2016-01-08|2016-01-19|1115
2281|L15|2016-01-08|2016-01-19|1115
2282|L17|2016-03-16|2016-03-22|1116
2283|L18|2016-03-16|2016-03-22|1116
2284|L16|2016-01-21|2016-01-25|1117
2285|L17|2016-01-21|2016-01-25|1117
2286|D12|2016-02-25|2016-03-01|1119
2287|X29|2016-01-22|2016-01-26|1121
2288|X30|2016-01-22|2016-01-26|1121
2289|D4|2016-01-03|2016-01-07|1122
2290|L9|2016-01-26|2016-02-08|1123
2291|X7|2016-02-25|2016-02-27|1124
2292|X14|2016-01-09|2016-01-14|1125
2293|X15|2016-01-09|2016-01-14|1125
2294|N12|2016-03-27|2016-03-29|1126
2295|N50|2016-03-27|2016-03-29|1126
2296|N51|2016-03-27|2016-03-29|1126
2297|N79|2016-03-27|2016-03-29|1126
2298|N81|2016-03-27|2016-03-29|1126
2299|N82|2016-03-27|2016-03-29|1126
2300|N134|2016-03-27|2016-03-29|1126
2301|D16|2016-03-30|2016-04-06|1127
2302|D17|2016-03-30|2016-04-06|1127
2303|D18|2016-03-29|2016-04-05|1128
2304|D20|2016-01-30|2016-02-07|1129
2305|N58|2016-03-02|2016-03-04|1130
2306|N59|2016-03-02|2016-03-04|1130
2307|N72|2016-03-02|2016-03-04|1130
2308|S79|2016-03-02|2016-03-05|1131
2309|S80|2016-03-02|2016-03-05|1131
2310|S81|2016-03-02|2016-03-05|1131
2311|S82|2016-03-02|2016-03-05|1131
2312|N35|2016-03-21|2016-03-28|1132
2313|N36|2016-03-21|2016-03-28|1132
2314|N37|2016-03-21|2016-03-28|1132
2315|N38|2016-03-21|2016-03-28|1132
2316|N17|2016-01-11|2016-01-19|1133
2317|N18|2016-01-11|2016-01-19|1133
2318|D5|2016-01-04|2016-01-14|1134
2319|D6|2016-01-04|2016-01-14|1134
2320|N28|2016-02-19|2016-02-22|1135
2321|N30|2016-02-19|2016-02-22|1135
2322|L12|2016-03-30|2016-04-03|1136
2323|L13|2016-03-30|2016-04-03|1136
2324|N43|2016-01-28|2016-01-29|1137
2325|N44|2016-01-28|2016-01-29|1137
2326|N45|2016-01-28|2016-01-29|1137
2327|X7|2016-01-01|2016-01-05|1138
2328|S0|2016-03-11|2016-03-12|1139
2329|S1|2016-03-11|2016-03-12|1139
2330|S2|2016-03-11|2016-03-12|1139
2331|D12|2016-02-01|2016-02-11|1141
2332|D13|2016-02-01|2016-02-11|1141
2333|S40|2016-01-27|2016-01-29|1142
2334|S56|2016-01-27|2016-01-29|1142
2335|S57|2016-01-27|2016-01-29|1142
2336|N52|2016-03-24|2016-04-04|1144
2337|N53|2016-03-24|2016-04-04|1144
2338|N54|2016-03-24|2016-04-04|1144
2339|L16|2016-01-14|2016-01-16|1145
2340|L20|2016-01-14|2016-01-16|1145
2341|X8|2016-02-21|2016-02-29|1146
2342|X9|2016-02-21|2016-02-29|1146
2343|X10|2016-02-21|2016-02-29|1146
2344|S7|2016-03-26|2016-03-31|1147
2345|S8|2016-03-26|2016-03-31|1147
2346|S9|2016-03-26|2016-03-31|1147
2347|S34|2016-03-26|2016-03-31|1147
2348|S38|2016-03-26|2016-03-31|1147
2349|L21|2016-03-13|2016-03-21|1148
2350|L22|2016-03-13|2016-03-21|1148
2351|X19|2016-01-05|2016-01-09|1149
2352|X30|2016-01-05|2016-01-09|1149
2353|N7|2016-01-14|2016-01-20|1150
2354|N8|2016-01-14|2016-01-20|1150
2355|D14|2016-02-08|2016-02-10|1151
2356|D15|2016-02-08|2016-02-10|1151
2357|D16|2016-02-08|2016-02-10|1151
2358|L9|2016-01-17|2016-01-22|1152
2359|S114|2016-03-24|2016-03-28|1153
2360|S115|2016-03-24|2016-03-28|1153
2361|S125|2016-03-24|2016-03-28|1153
2362|S126|2016-03-24|2016-03-28|1153
2363|D19|2016-01-22|2016-01-26|1154
2364|D20|2016-01-22|2016-01-26|1154
2365|N19|2016-01-12|2016-01-13|1155
2366|N20|2016-01-12|2016-01-13|1155
2367|N52|2016-02-26|2016-03-06|1156
2368|N54|2016-03-06|2016-03-11|1157
2369|N55|2016-03-06|2016-03-11|1157
2370|N56|2016-03-06|2016-03-11|1157
2371|N57|2016-03-06|2016-03-11|1157
2372|N58|2016-03-06|2016-03-11|1157
2373|N59|2016-03-06|2016-03-11|1157
2374|L18|2016-01-20|2016-01-25|1158
2375|S27|2016-01-26|2016-01-28|1159
2376|S28|2016-01-26|2016-01-28|1159
2377|S31|2016-01-26|2016-01-28|1159
2378|S32|2016-01-26|2016-01-28|1159
2379|S48|2016-01-26|2016-01-28|1159
2380|D32|2016-02-11|2016-02-14|1160
2381|N19|2016-02-13|2016-02-19|1161
2382|D22|2016-03-07|2016-03-09|1162
2383|D23|2016-03-07|2016-03-09|1162
2384|N36|2016-02-02|2016-02-05|1163
2385|N37|2016-02-02|2016-02-05|1163
2386|N67|2016-02-02|2016-02-05|1163
2387|N68|2016-02-02|2016-02-05|1163
2388|N74|2016-02-02|2016-02-05|1163
2389|N0|2016-01-01|2016-01-03|1164
2390|N1|2016-01-01|2016-01-03|1164
2391|N2|2016-01-01|2016-01-03|1164
2392|N3|2016-01-01|2016-01-03|1164
2393|S16|2016-01-28|2016-02-01|1165
2394|S17|2016-01-28|2016-02-01|1165
2395|N75|2016-02-04|2016-02-05|1166
2396|N76|2016-02-04|2016-02-05|1166
2397|S5|2016-02-18|2016-02-21|1167
2398|S6|2016-02-18|2016-02-21|1167
2399|S12|2016-02-18|2016-02-21|1167
2400|S13|2016-02-18|2016-02-21|1167
2401|L18|2016-01-10|2016-01-16|1168
2402|L19|2016-01-10|2016-01-16|1168
2403|S24|2016-02-05|2016-02-14|1169
2404|S25|2016-02-05|2016-02-14|1169
2405|S26|2016-02-05|2016-02-14|1169
2406|X9|2016-03-27|2016-04-01|1171
2407|X10|2016-03-27|2016-04-01|1171
2408|X28|2016-01-29|2016-01-31|1173
2409|X31|2016-01-29|2016-01-31|1173
2410|L11|2016-01-14|2016-01-21|1174
2411|S76|2016-01-08|2016-01-14|1175
2412|S77|2016-01-08|2016-01-14|1175
2413|N21|2016-01-13|2016-01-15|1176
2414|N22|2016-01-13|2016-01-15|1176
2415|X13|2016-01-15|2016-01-18|1177
2416|X14|2016-01-15|2016-01-18|1177
2417|X14|2016-01-14|2016-01-15|1178
2418|X17|2016-02-27|2016-03-04|1179
2419|X18|2016-02-27|2016-03-04|1179
2420|N1|2016-02-13|2016-02-15|1180
2421|N2|2016-02-13|2016-02-15|1180
2422|N3|2016-02-13|2016-02-15|1180
2423|N22|2016-02-13|2016-02-15|1180
2424|N23|2016-02-13|2016-02-15|1180
2425|S78|2016-01-09|2016-01-16|1181
2426|S79|2016-01-09|2016-01-16|1181
2427|S80|2016-01-09|2016-01-16|1181
2428|S81|2016-01-09|2016-01-16|1181
2429|X14|2016-03-22|2016-03-31|1182
2430|X15|2016-03-22|2016-03-31|1182
2431|N55|2016-03-27|2016-04-01|1183
2432|N56|2016-03-27|2016-04-01|1183
2433|N57|2016-03-27|2016-04-01|1183
2434|L20|2016-02-23|2016-02-25|1184
2435|L24|2016-02-23|2016-02-25|1184
2436|D5|2016-03-19|2016-03-20|1185
2437|X19|2016-02-26|2016-03-02|1186
2438|X28|2016-02-01|2016-02-05|1187
2439|N15|2016-03-17|2016-03-19|1188
2440|D13|2016-02-12|2016-02-26|1189
2441|N46|2016-01-28|2016-01-29|1190
2442|N47|2016-01-28|2016-01-29|1190
2443|N48|2016-01-28|2016-01-29|1190
2444|X3|2016-03-14|2016-03-20|1191
2445|D13|2016-02-28|2016-03-02|1192
2446|D5|2016-03-27|2016-03-30|1194
2447|D11|2016-03-27|2016-03-30|1194
2448|S10|2016-03-11|2016-03-16|1195
2449|S11|2016-03-11|2016-03-16|1195
2450|S12|2016-03-11|2016-03-16|1195
2451|S13|2016-03-11|2016-03-16|1195
2452|N14|2016-01-06|2016-01-08|1196
2453|N15|2016-01-06|2016-01-08|1196
2454|N93|2016-01-06|2016-01-08|1196
2455|N94|2016-01-06|2016-01-08|1196
2456|N95|2016-01-06|2016-01-08|1196
2457|N96|2016-01-06|2016-01-08|1196
2458|N43|2016-03-03|2016-03-06|1197
2459|N53|2016-03-03|2016-03-06|1197
2460|S35|2016-03-21|2016-03-25|1198
2461|S36|2016-03-21|2016-03-25|1198
2462|S37|2016-03-21|2016-03-25|1198
2463|S38|2016-03-21|2016-03-25|1198
2464|S7|2016-01-24|2016-01-26|1199
2465|S22|2016-01-24|2016-01-26|1199
2466|S23|2016-01-24|2016-01-26|1199
2467|S24|2016-01-24|2016-01-26|1199
2468|S25|2016-01-24|2016-01-26|1199
2469|S26|2016-01-24|2016-01-26|1199
2470|S4|2016-01-04|2016-01-07|1200
2471|N44|2016-02-06|2016-02-20|1201
2472|N45|2016-02-06|2016-02-20|1201
2473|N46|2016-02-06|2016-02-20|1201
2474|N47|2016-02-06|2016-02-20|1201
2475|N48|2016-02-06|2016-02-20|1201
2476|N49|2016-02-06|2016-02-20|1201
2477|N140|2016-02-21|2016-02-23|1202
2478|N141|2016-02-21|2016-02-23|1202
2479|N142|2016-02-21|2016-02-23|1202
2480|N143|2016-02-21|2016-02-23|1202
2481|N147|2016-02-21|2016-02-23|1202
2482|S18|2016-03-28|2016-03-30|1204
2483|S20|2016-03-28|2016-03-30|1204
2484|S35|2016-03-28|2016-03-30|1204
2485|S36|2016-03-28|2016-03-30|1204
2486|S37|2016-03-28|2016-03-30|1204
2487|S38|2016-01-17|2016-01-21|1205
2488|S39|2016-01-17|2016-01-21|1205
2489|S40|2016-01-17|2016-01-21|1205
2490|S41|2016-01-17|2016-01-21|1205
2491|L14|2016-03-24|2016-04-02|1206
2492|S7|2016-03-29|2016-04-07|1207
2493|S8|2016-03-29|2016-04-07|1207
2494|S9|2016-03-29|2016-04-07|1207
2495|D12|2016-02-23|2016-02-25|1208
2496|L12|2016-01-15|2016-01-21|1209
2497|L15|2016-03-29|2016-04-03|1210
2498|S21|2016-03-05|2016-03-08|1211
2499|S22|2016-03-05|2016-03-08|1211
2500|S23|2016-03-05|2016-03-08|1211
2501|S24|2016-03-05|2016-03-08|1211
2502|S25|2016-03-05|2016-03-08|1211
2503|X14|2016-02-03|2016-02-10|1212
2504|N31|2016-01-29|2016-02-01|1213
2505|N32|2016-01-29|2016-02-01|1213
2506|N33|2016-01-29|2016-02-01|1213
2507|D19|2016-03-27|2016-04-01|1214
2508|D20|2016-03-27|2016-04-01|1214
2509|N23|2016-01-13|2016-01-17|1215
2510|N24|2016-01-13|2016-01-17|1215
2511|N25|2016-01-13|2016-01-17|1215
2512|N26|2016-01-13|2016-01-17|1215
2513|N42|2016-01-13|2016-01-17|1215
2514|N43|2016-01-13|2016-01-17|1215
2515|N44|2016-01-13|2016-01-17|1215
2516|N45|2016-01-13|2016-01-17|1215
2517|N24|2016-02-10|2016-02-15|1216
2518|N39|2016-02-10|2016-02-15|1216
2519|N50|2016-02-10|2016-02-15|1216
2520|L36|2016-03-02|2016-03-04|1217
2521|S39|2016-03-22|2016-03-24|1218
2522|S40|2016-03-22|2016-03-24|1218
2523|S41|2016-03-22|2016-03-24|1218
2524|N50|2016-02-08|2016-02-10|1219
2525|N51|2016-02-08|2016-02-10|1219
2526|N52|2016-02-08|2016-02-10|1219
2527|S36|2016-03-18|2016-03-23|1221
2528|S37|2016-03-18|2016-03-23|1221
2529|S38|2016-03-18|2016-03-23|1221
2530|S39|2016-03-18|2016-03-23|1221
2531|X16|2016-01-10|2016-01-19|1222
2532|S29|2016-03-14|2016-03-17|1223
2533|S30|2016-03-14|2016-03-17|1223
2534|S31|2016-03-14|2016-03-17|1223
2535|S32|2016-03-16|2016-03-18|1225
2536|S33|2016-03-16|2016-03-18|1225
2537|L14|2016-02-06|2016-02-10|1226
2538|D14|2016-03-26|2016-03-27|1227
2539|S27|2016-03-13|2016-03-16|1228
2540|S29|2016-03-13|2016-03-16|1228
2541|X11|2016-03-30|2016-04-03|1229
2542|X3|2016-03-13|2016-03-16|1230
2543|D24|2016-03-06|2016-03-13|1231
2544|D25|2016-03-06|2016-03-13|1231
2545|D19|2016-01-24|2016-01-27|1232
2546|D20|2016-01-24|2016-01-27|1232
2547|D40|2016-03-04|2016-03-06|1233
2548|D46|2016-03-04|2016-03-06|1233
2549|L2|2016-03-11|2016-03-15|1234
2550|S9|2016-02-24|2016-02-28|1235
2551|S10|2016-02-24|2016-02-28|1235
2552|S11|2016-02-24|2016-02-28|1235
2553|X5|2016-02-09|2016-02-14|1236
2554|N39|2016-02-18|2016-02-21|1237
2555|N40|2016-02-18|2016-02-21|1237
2556|N41|2016-02-18|2016-02-21|1237
2557|N42|2016-02-18|2016-02-21|1237
2558|N66|2016-02-18|2016-02-21|1237
2559|S42|2016-03-23|2016-03-27|1238
2560|S43|2016-03-23|2016-03-27|1238
2561|S44|2016-03-23|2016-03-27|1238
2562|S45|2016-03-23|2016-03-27|1238
2563|S46|2016-03-23|2016-03-27|1238
2564|S47|2016-03-23|2016-03-27|1238
2565|L15|2016-02-08|2016-02-15|1240
2566|L16|2016-02-08|2016-02-15|1240
2567|N58|2016-01-15|2016-01-17|1241
2568|N67|2016-01-15|2016-01-17|1241
2569|N68|2016-01-15|2016-01-17|1241
2570|N69|2016-01-15|2016-01-17|1241
2571|N71|2016-01-15|2016-01-17|1241
2572|N78|2016-01-15|2016-01-17|1241
2573|D26|2016-03-01|2016-03-10|1242
2574|D27|2016-03-01|2016-03-10|1242
2575|S12|2016-02-21|2016-02-28|1243
2576|S13|2016-02-21|2016-02-28|1243
2577|S14|2016-02-21|2016-02-28|1243
2578|L8|2016-01-27|2016-01-31|1244
2579|L12|2016-01-27|2016-01-31|1244
2580|L19|2016-03-05|2016-03-25|1245
2581|L20|2016-03-05|2016-03-25|1245
2582|D7|2016-01-03|2016-01-08|1246
2583|D8|2016-01-03|2016-01-08|1246
2584|N13|2016-01-21|2016-01-24|1247
2585|N14|2016-01-21|2016-01-24|1247
2586|N15|2016-01-21|2016-01-24|1247
2587|N16|2016-01-21|2016-01-24|1247
2588|N17|2016-01-21|2016-01-24|1247
2589|N61|2016-02-01|2016-02-06|1248
2590|N93|2016-02-01|2016-02-06|1248
2591|N64|2016-01-07|2016-01-10|1249
2592|N65|2016-01-07|2016-01-10|1249
2593|L15|2016-03-23|2016-03-27|1251
2594|X15|2016-02-08|2016-02-23|1253
2595|X16|2016-02-08|2016-02-23|1253
2596|N53|2016-02-07|2016-02-14|1254
2597|N54|2016-02-07|2016-02-14|1254
2598|N55|2016-02-07|2016-02-14|1254
2599|L10|2016-01-28|2016-02-02|1255
2600|L11|2016-01-28|2016-02-02|1255
2601|L13|2016-01-16|2016-01-22|1257
2602|L14|2016-01-16|2016-01-22|1257
2603|X23|2016-03-20|2016-03-23|1258
2604|X6|2016-03-24|2016-03-31|1260
2605|L24|2016-03-12|2016-03-18|1261
2606|D0|2016-02-26|2016-02-29|1262
2607|D8|2016-02-26|2016-02-29|1262
2608|N39|2016-03-20|2016-03-31|1263
2609|N40|2016-03-20|2016-03-31|1263
2610|N41|2016-03-20|2016-03-31|1263
2611|N42|2016-03-20|2016-03-31|1263
2612|S18|2016-01-26|2016-02-01|1264
2613|S19|2016-01-26|2016-02-01|1264
2614|S20|2016-01-26|2016-02-01|1264
2615|S50|2016-02-26|2016-03-05|1265
2616|D22|2016-01-30|2016-02-02|1267
2617|D23|2016-01-30|2016-02-02|1267
2618|X33|2016-03-10|2016-03-14|1268
2619|X5|2016-02-21|2016-02-24|1269
2620|X7|2016-01-08|2016-01-11|1270
2621|X8|2016-01-08|2016-01-11|1270
2622|S142|2016-03-24|2016-03-27|1271
2623|S143|2016-03-24|2016-03-27|1271
2624|D3|2016-01-17|2016-01-20|1272
2625|N81|2016-03-13|2016-03-17|1273
2626|N82|2016-03-13|2016-03-17|1273
2627|N84|2016-03-13|2016-03-17|1273
2628|N85|2016-03-13|2016-03-17|1273
2629|N86|2016-03-13|2016-03-17|1273
2630|L25|2016-03-15|2016-03-20|1274
2631|X7|2016-02-26|2016-03-01|1275
2632|X16|2016-03-17|2016-03-25|1276
2633|X17|2016-01-09|2016-01-16|1277
2634|X17|2016-03-26|2016-03-29|1278
2635|L29|2016-03-13|2016-03-16|1279
2636|X18|2016-01-06|2016-01-13|1280
2637|X17|2016-02-03|2016-02-08|1281
2638|X18|2016-02-03|2016-02-08|1281
2639|X7|2016-02-21|2016-02-24|1282
2640|X9|2016-03-01|2016-03-08|1283
2641|L21|2016-03-05|2016-03-09|1284
2642|X11|2016-02-24|2016-03-01|1285
2643|X12|2016-02-24|2016-03-01|1285
2644|S58|2016-01-27|2016-01-30|1286
2645|S59|2016-01-27|2016-01-30|1286
2646|S18|2016-02-29|2016-03-01|1287
2647|S19|2016-02-29|2016-03-01|1287
2648|S32|2016-02-29|2016-03-01|1287
2649|S33|2016-02-29|2016-03-01|1287
2650|L43|2016-03-08|2016-03-10|1288
2651|L48|2016-03-08|2016-03-10|1288
2652|L4|2016-02-04|2016-02-05|1289
2653|S17|2016-02-17|2016-02-20|1291
2654|S18|2016-02-17|2016-02-20|1291
2655|S19|2016-02-17|2016-02-20|1291
2656|S20|2016-02-17|2016-02-20|1291
2657|L6|2016-01-16|2016-01-20|1292
2658|N53|2016-02-28|2016-03-02|1293
2659|N54|2016-02-28|2016-03-02|1293
2660|N43|2016-03-19|2016-03-24|1295
2661|N44|2016-03-19|2016-03-24|1295
2662|N45|2016-03-19|2016-03-24|1295
2663|N46|2016-03-19|2016-03-24|1295
2664|L11|2016-02-18|2016-02-21|1296
2665|D26|2016-01-31|2016-02-02|1297
2666|D27|2016-01-31|2016-02-02|1297
2667|L10|2016-01-02|2016-01-03|1298
2668|N30|2016-01-10|2016-01-14|1299
2669|N31|2016-01-10|2016-01-14|1299
2670|N32|2016-01-10|2016-01-14|1299
2671|N33|2016-01-10|2016-01-14|1299
2672|S34|2016-03-10|2016-03-18|1301
2673|S35|2016-03-10|2016-03-18|1301
2674|S36|2016-03-10|2016-03-18|1301
2675|S37|2016-03-10|2016-03-18|1301
2676|X18|2016-01-13|2016-01-16|1303
2677|D21|2016-01-22|2016-02-01|1304
2678|X59|2016-03-10|2016-03-12|1305
2679|D22|2016-01-22|2016-01-24|1306
2680|D14|2016-01-26|2016-01-30|1307
2681|D15|2016-01-26|2016-01-30|1307
2682|S16|2016-01-18|2016-01-20|1308
2683|S17|2016-01-18|2016-01-20|1308
2684|S18|2016-01-18|2016-01-20|1308
2685|S19|2016-01-18|2016-01-20|1308
2686|S82|2016-01-10|2016-01-15|1309
2687|S42|2016-01-19|2016-01-22|1310
2688|S43|2016-01-19|2016-01-22|1310
2689|S44|2016-01-19|2016-01-22|1310
2690|S45|2016-01-19|2016-01-22|1310
2691|S46|2016-01-19|2016-01-22|1310
2692|D28|2016-03-06|2016-03-08|1311
2693|L9|2016-02-21|2016-02-26|1312
2694|D14|2016-02-25|2016-03-05|1313
2695|D15|2016-02-25|2016-03-05|1313
2696|N87|2016-03-13|2016-03-18|1314
2697|N88|2016-03-13|2016-03-18|1314
2698|N89|2016-03-13|2016-03-18|1314
2699|X4|2016-03-16|2016-03-21|1315
2700|X28|2016-01-19|2016-01-23|1316
2701|D14|2016-03-24|2016-03-26|1317
2702|L16|2016-03-21|2016-03-27|1318
2703|S48|2016-03-23|2016-03-28|1319
2704|S49|2016-03-23|2016-03-28|1319
2705|S52|2016-03-23|2016-03-28|1319
2706|S53|2016-03-23|2016-03-28|1319
2707|N18|2016-01-21|2016-01-27|1320
2708|L19|2016-01-18|2016-01-24|1321
2709|L20|2016-01-18|2016-01-24|1321
2710|L16|2016-03-18|2016-03-20|1322
2711|L17|2016-02-07|2016-02-19|1323
2712|X6|2016-01-06|2016-01-10|1324
2713|S104|2016-02-03|2016-02-06|1325
2714|S105|2016-02-03|2016-02-06|1325
2715|S106|2016-02-03|2016-02-06|1325
2716|N60|2016-03-02|2016-03-10|1326
2717|N61|2016-03-02|2016-03-10|1326
2718|N62|2016-03-02|2016-03-10|1326
2719|N63|2016-03-02|2016-03-10|1326
2720|N64|2016-03-02|2016-03-10|1326
2721|D16|2016-02-21|2016-02-26|1327
2722|D17|2016-02-21|2016-02-26|1327
2723|L10|2016-01-16|2016-01-18|1328
2724|L16|2016-01-16|2016-01-18|1328
2725|D13|2016-01-11|2016-01-13|1329
2726|X18|2016-02-14|2016-02-19|1330
2727|X8|2016-01-29|2016-02-01|1331
2728|L19|2016-01-24|2016-01-25|1332
2729|L20|2016-01-24|2016-01-25|1332
2730|N142|2016-01-06|2016-01-08|1333
2731|N143|2016-01-06|2016-01-08|1333
2732|X5|2016-03-15|2016-03-19|1334
2733|L7|2016-02-11|2016-02-16|1335
2734|S22|2016-01-16|2016-01-17|1336
2735|S23|2016-01-16|2016-01-17|1336
2736|N47|2016-03-22|2016-03-26|1337
2737|X17|2016-03-18|2016-03-26|1338
2738|X18|2016-03-18|2016-03-26|1338
2739|X23|2016-01-28|2016-01-30|1339
2740|X24|2016-01-28|2016-01-30|1339
2741|X0|2016-02-18|2016-02-19|1340
2742|L14|2016-01-26|2016-01-29|1341
2743|D23|2016-01-23|2016-01-29|1342
2744|S38|2016-03-16|2016-03-18|1343
2745|S39|2016-03-16|2016-03-18|1343
2746|S40|2016-03-16|2016-03-18|1343
2747|D29|2016-03-07|2016-03-09|1344
2748|D28|2016-01-31|2016-02-05|1345
2749|X5|2016-02-14|2016-02-16|1346
2750|L12|2016-01-29|2016-02-04|1347
2751|D17|2016-01-15|2016-01-22|1348
2752|D18|2016-01-15|2016-01-22|1348
2753|D19|2016-01-15|2016-01-22|1348
2754|D20|2016-01-15|2016-01-22|1348
2755|L9|2016-02-12|2016-02-14|1349
2756|L18|2016-01-16|2016-01-19|1350
2757|L22|2016-01-16|2016-01-19|1350
